株式会社エイコス,https://www.jalco-hd.com/officer.html,代表取締役,田辺 順一
株式会社エイコス,https://www.jalco-hd.com/officer.html,取締役,山岸 和仁
株式会社エイコス,https://www.jalco-hd.com/officer.html,取締役,吉岡 勉
株式会社エイコス,https://www.jalco-hd.com/officer.html,常勤監査役,堀田 恭史
株式会社エイコス,https://www.jalco-hd.com/officer.html,監査役,露木 琢磨
株式会社エイコス,https://www.jalco-hd.com/officer.html,監査役,天野 修
株式会社ゴールデンマジック,https://team-superbest.com/company/,代表取締役社長,山本勇太
株式会社ゴールデンマジック,https://team-superbest.com/company/,執行役員,柳健一
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,代表取締役社長,青柳 誠希
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役,持木 惣
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役,塚本 一宏
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役,石井 丈章
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役,磯野 勇
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役,鈴木 建
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,取締役（社外）,大森 彩香
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,常勤監査役（社外）,齋川 貞夫
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,監査役（社外）,髙𣘺 篤史
ＩＮＧｓ株式会社,https://ingsinc.co.jp/company,監査役（社外）,藤原 英理
株式会社Ａ・Ｉ・Ｃ広島マネジメント,https://www.nikkei.com/compass/company/bGXwCpAFABPZAPrQ9JnG9Z,代表取締役,荒木 潤一
会館開発株式会社,https://www.buffett-code.com/company/16iwoe7ivj,役員情報なし,役員情報なし
株式会社栴檀,http://www.sendan-iwatsuki.com/company/01/index.html,代表取締役社長,中村 静男
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,代表取締役社長,佐々木 信綱
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,取締役,佐々木 義晴
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,取締役,橋爪 薫
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,取締役,松宮 伶
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,監査役,永田 隆幸
株式会社ファイン,https://corp.fine-kagaku.co.jp/corporate/executive/,特別顧問,澤 芳樹
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,部長,國塩
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,課長,水島
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,副部長,高橋
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,課長,有富
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,係長,福田
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,副課長,堂中
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,副課長,大川
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,係長,西勝
株式会社とんぼ,https://www.tombow.gr.jp/recruit/staff/,係長,浅野
株式会社メイジン,https://mayzin-g.co.jp/about_us/,代表取締役,宮原 司
株式会社富士産業,https://fuji-i.com/news/news-2698,代表取締役,中村勝彦
株式会社富士産業,https://fuji-i.com/news/news-2698,代表取締役,中村仁彦
株式会社松浦商店,http://www.obento-matsuura.co.jp/corporate/company/index.html,代表取締役社長,松浦浩人
株式会社ユナイテッド,https://united.jp/company/officer/,代表取締役社長 兼 執行役員,早川 与規
株式会社ユナイテッド,https://united.jp/company/officer/,代表取締役 兼 執行役員,金子 陽三
株式会社ユナイテッド,https://united.jp/company/officer/,取締役 兼 執行役員,山下 優司
株式会社ユナイテッド,https://united.jp/company/officer/,取締役 兼 キラメックス(株)代表取締役社長,樋口 隆広
株式会社うる虎ダイニング,https://urutora-d.com/company/,代表取締役,片瀬真一
株式会社嵐,https://www.j-cast.com/2024/04/12481496.html?p=all,役員情報なし,役員情報なし
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,代表取締役社長,久米敦司
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役常務執行役員生産本部長,井尻尚宏
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役常務執行役員国内事業本部長,中山裕章
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役常務執行役員海外事業本部長,長澤昇
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役執行役員経営企画部長,北川淳一
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役,齋藤聖美
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役,大西賢
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,取締役,竹田真
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,常勤監査役,植松博司
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,常勤監査役,山内文明
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,監査役,秋元建夫
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,監査役,松澤修一
株式会社かどや,https://www.ullet.com/%E3%81%8B%E3%81%A9%E3%82%84%E8%A3%BD%E6%B2%B9/%E5%BD%B9%E5%93%A1,監査役,武川聡
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,代表取締役社長,和佐見 勝
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役副社長執行役員,山本 輝明
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役専務執行役員,葛野 正直
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役専務執行役員,藤田 勉
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役専務執行役員,本橋 克宣
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役常務執行役員,岩﨑 哲律
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,取締役常務執行役員,小倉 友紀
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外取締役,舘 逸志
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外取締役,西郷 正実
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外取締役,船本 美和子
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外取締役,上條 正仁
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,監査役,田中 茂
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外監査役,岩崎 明
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外監査役,三浦 洋
株式会社丸和,https://www.az-com-maruwa-hd.co.jp/corporate/board.html,社外監査役,門口 真人
株式会社平井,https://www.kk-hirai.co.jp/company/company-profile/,代表取締役社長,平井俊夫
株式会社平井,https://www.kk-hirai.co.jp/company/company-profile/,代表取締役会長,平井良平
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,代表取締役,高守 新
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,取締役,小室 昌雄
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,取締役,高守 仁
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,執行役員,石亀 勝幸
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,執行役員,鮎川 保
株式会社美光,https://kk-biko.co.jp/com/02gaiyou.html,監査役,永瀬 博
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,代表取締役会長兼社長,志太 勤一
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,代表取締役副社長,髙島 宏平
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,取締役専務執行役員,佐藤 好男
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,取締役,堤 祐輔
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,取締役,⼩﨑 宏⾏
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社外取締役,川井 真
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社外取締役,妹尾 正仁
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,常勤監査役,関口 昌太朗
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,監査役,熊野 滋
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,専務執行役員,森下 哲好
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,代表取締役社長,山田 智治
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,常務執行役員,竹下 俊二
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,教育事業部門準備室長,杉山 充
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,経営戦略本部長 兼 インキュベーション事業部門管掌 兼アライアンス戦略室長 兼 取締役社長,織原 智昭
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,執行役員 経営管理本部長,松岡 秀人
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,人事本部長 兼 代表取締役社長,保永 茂樹
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,品質管理室長,迎 英子
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,副社長 兼 フードサービス事業部門 メニュー開発室長,蘆川 聡
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,フードサービス事業部門 保育給食事業本部長,三田 嘉輝
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,フードサービス事業部門 メディカル事業本部長,根岸 輝彰
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,車両運行サービス事業部門 一般車両事業本部長,加倉井 啓雄
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,車両運行サービス事業部門 役員車両事業本部長,古林 勝広
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,車両運行サービス事業部門 旅客運送事業本部長,池田 丈一郎
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,車両運行サービス事業部門 事業企画本部長,平林 裕一
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社会サービス事業部門 社会サービス事業本部長,増田 崇彦
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社会サービス事業部門 学童保育事業本部長,飯塚 健
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社会サービス事業部門 営業開発本部長,及川 孝英
シダックスフードサービス株式会社,https://www.shidax.co.jp/corporate/about/management/,社会サービス事業部門 学校給食事業本部長,大村 英貴
株式会社アクシーズフーズ,https://www.ullet.com/%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%BA/%E5%BD%B9%E5%93%A1,代表取締役社長,伊地知高正
株式会社アクシーズフーズ,https://www.ullet.com/%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%BA/%E5%BD%B9%E5%93%A1,常務取締役,榊茂
株式会社アクシーズフーズ,https://www.ullet.com/%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%BA/%E5%BD%B9%E5%93%A1,取締役(監査等委員),松山照
株式会社アクシーズフーズ,https://www.ullet.com/%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%BA/%E5%BD%B9%E5%93%A1,取締役(監査等委員),山之内浩明
株式会社アクシーズフーズ,https://www.ullet.com/%E3%82%A2%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%BA/%E5%BD%B9%E5%93%A1,取締役(監査等委員),新倉哲朗
ＪＲ九州フードサービス株式会社,https://news.kotsu.co.jp/Contents/20240710/96222580-ec6d-4dfc-8515-0e7354c90a2d,取締役,須田治市
